date,open,high,low,close,volume
1999-12-07,1423.33,1426.81,1409.17,1409.17,1085800000
1999-12-08,1409.17,1415.66,1403.88,1403.88,957000000
1999-12-09,1403.88,1418.43,1391.47,1408.11,1122100000
1999-12-10,1408.11,1421.58,1405.65,1417.04,987200000
1999-12-13,1417.04,1421.58,1410.1,1415.22,977600000
1999-12-14,1415.22,1418.3,1401.59,1403.17,1027800000
1999-12-15,1403.17,1417.4,1396.2,1413.33,1033900000
1999-12-16,1413.32,1423.11,1408.35,1418.78,1070300000
1999-12-17,1418.78,1431.77,1418.78,1421.03,1349800000
1999-12-20,1421.03,1429.16,1411.1,1418.09,904600000
1999-12-21,1418.09,1436.47,1414.8,1433.43,963500000
1999-12-22,1433.43,1440.02,1429.13,1436.13,850000000
1999-12-23,1436.13,1461.44,1436.13,1458.34,728600000
1999-12-27,1458.34,1463.19,1450.83,1457.1,722600000
1999-12-28,1457.09,1462.68,1452.78,1457.66,655400000
1999-12-29,1457.66,1467.47,1457.66,1463.46,567860000
1999-12-30,1463.46,1473.1,1462.6,1464.47,554680000
1999-12-31,1464.47,1472.42,1458.19,1469.25,374050000
2000-01-03,1469.25,1478,1438.36,1455.22,931800000
2000-01-04,1455.22,1455.22,1397.43,1399.42,1009000000
2000-01-05,1399.42,1413.27,1377.68,1402.11,1085500000
2000-01-06,1402.11,1411.9,1392.1,1403.45,1092300000
2000-01-07,1403.45,1441.47,1400.73,1441.47,1225200000
2000-01-10,1441.47,1464.36,1441.47,1457.6,1064800000
2000-01-11,1457.6,1458.66,1434.42,1438.56,1014000000
2000-01-12,1438.56,1442.6,1427.08,1432.25,974600000
2000-01-13,1432.25,1454.2,1432.25,1449.68,1030400000
2000-01-14,1449.68,1473,1449.68,1465.15,1085900000
2000-01-18,1465.15,1465.15,1451.3,1455.14,1056700000
2000-01-19,1455.14,1461.39,1448.68,1455.9,1087800000
2000-01-20,1455.9,1465.71,1438.54,1445.57,1100700000
2000-01-21,1445.57,1453.18,1439.6,1441.36,1209800000
2000-01-24,1441.36,1454.09,1395.42,1401.53,1115800000
2000-01-25,1401.53,1414.26,1388.49,1410.03,1073700000
2000-01-26,1410.03,1412.73,1400.16,1404.09,1117300000
2000-01-27,1404.09,1418.86,1370.99,1398.56,1129500000
2000-01-28,1398.56,1398.56,1356.2,1360.16,1095800000
2000-01-31,1360.16,1394.48,1350.14,1394.46,993800000
2000-02-01,1394.46,1412.49,1384.79,1409.28,981000000
2000-02-02,1409.28,1420.61,1403.49,1409.12,1038600000
2000-02-03,1409.12,1425.78,1398.52,1424.97,1146500000
2000-02-04,1424.97,1435.91,1420.63,1424.37,1045100000
2000-02-07,1424.37,1427.15,1413.33,1424.24,918100000
2000-02-08,1424.24,1441.83,1424.24,1441.72,1047700000
2000-02-09,1441.72,1444.55,1411.65,1411.71,1050500000
2000-02-10,1411.7,1422.1,1406.43,1416.83,1058800000
2000-02-11,1416.83,1416.83,1378.89,1387.12,1025700000
2000-02-14,1387.12,1394.93,1380.53,1389.94,927300000
2000-02-15,1389.94,1407.72,1376.25,1402.05,1092100000
2000-02-16,1402.05,1404.55,1385.58,1387.67,1018800000
2000-02-17,1387.67,1399.88,1380.07,1388.26,1034800000
2000-02-18,1388.26,1388.59,1345.32,1346.09,1042300000
2000-02-22,1346.09,1358.11,1331.88,1352.17,980000000
2000-02-23,1352.17,1370.11,1342.44,1360.69,993700000
2000-02-24,1360.69,1364.8,1329.88,1353.43,1215000000
2000-02-25,1353.43,1362.14,1329.15,1333.36,1065200000
2000-02-28,1333.36,1360.82,1325.07,1348.05,1026500000
2000-02-29,1348.05,1369.63,1348.05,1366.42,1204300000
2000-03-01,1366.42,1383.46,1366.42,1379.19,1274100000
2000-03-02,1379.19,1386.56,1370.35,1381.76,1198600000
2000-03-03,1381.76,1410.88,1381.76,1409.17,1150300000
2000-03-06,1409.17,1409.74,1384.75,1391.28,1029000000
2000-03-07,1391.28,1399.21,1349.99,1355.62,1314100000
2000-03-08,1355.62,1373.79,1346.62,1366.7,1203000000
2000-03-09,1366.7,1401.82,1357.88,1401.69,1123000000
2000-03-10,1401.69,1413.46,1392.07,1395.07,1138800000
2000-03-13,1395.07,1398.39,1364.84,1383.62,1016100000
2000-03-14,1383.62,1395.15,1359.15,1359.15,1094000000
2000-03-15,1359.15,1397.99,1356.99,1392.14,1302800000
2000-03-16,1392.15,1458.47,1392.15,1458.47,1482300000
2000-03-17,1458.47,1477.33,1453.32,1464.47,1295100000
2000-03-20,1464.47,1470.3,1448.49,1456.63,920800000
2000-03-21,1456.63,1493.92,1446.06,1493.87,1065900000
2000-03-22,1493.87,1505.08,1487.33,1500.64,1075000000
2000-03-23,1500.64,1532.5,1492.39,1527.35,1078300000
2000-03-24,1527.35,1552.87,1516.83,1527.46,1052200000
2000-03-27,1527.46,1534.63,1518.46,1523.86,901000000
2000-03-28,1523.86,1527.36,1507.09,1507.73,959100000
2000-03-29,1507.73,1521.45,1497.45,1508.52,1061900000
2000-03-30,1508.52,1517.38,1474.63,1487.92,1193400000
2000-03-31,1487.92,1519.81,1484.38,1498.58,1227400000
2000-04-03,1498.58,1507.19,1486.96,1505.97,1021700000
2000-04-04,1505.98,1526.45,1416.41,1494.73,1515460000
2000-04-05,1494.73,1506.55,1478.05,1487.37,1110300000
2000-04-06,1487.37,1511.76,1487.37,1501.34,1008000000
2000-04-07,1501.34,1518.68,1501.34,1516.35,891600000
2000-04-10,1516.35,1527.19,1503.35,1504.46,853700000
2000-04-11,1504.46,1512.8,1486.78,1500.59,971400000
2000-04-12,1500.59,1509.08,1466.15,1467.17,1175900000
2000-04-13,1467.17,1477.52,1439.34,1440.51,1032000000
2000-04-14,1440.51,1440.51,1339.4,1356.56,1279700000
2000-04-17,1356.56,1401.53,1346.5,1401.44,1204700000
2000-04-18,1401.44,1441.61,1397.81,1441.61,1109400000
2000-04-19,1441.61,1447.69,1424.26,1427.47,1001400000
2000-04-20,1427.47,1435.49,1422.08,1434.54,896200000
2000-04-24,1434.54,1434.54,1407.13,1429.86,868700000
2000-04-25,1429.86,1477.67,1429.86,1477.44,1071100000
2000-04-26,1477.44,1482.94,1456.98,1460.99,999600000
2000-04-27,1460.99,1469.21,1434.81,1464.92,1111000000
2000-04-28,1464.92,1473.62,1448.15,1452.43,984600000
2000-05-01,1452.43,1481.51,1452.43,1468.25,966300000
2000-05-02,1468.25,1468.25,1445.22,1446.29,1011500000
2000-05-03,1446.29,1446.29,1398.36,1415.1,991600000
2000-05-04,1415.1,1420.99,1404.94,1409.57,925800000
2000-05-05,1409.57,1436.03,1405.08,1432.63,805500000
2000-05-08,1432.63,1432.63,1417.05,1424.17,787600000
2000-05-09,1424.17,1430.28,1401.85,1412.14,896600000
2000-05-10,1412.14,1412.14,1375.14,1383.05,1006400000
2000-05-11,1383.05,1410.26,1383.05,1407.81,953600000
2000-05-12,1407.81,1430.13,1407.81,1420.96,858200000
2000-05-15,1420.96,1452.39,1416.54,1452.36,854600000
2000-05-16,1452.36,1470.4,1450.76,1466.04,955500000
2000-05-17,1466.04,1466.04,1441.67,1447.8,820500000
2000-05-18,1447.8,1458.04,1436.59,1437.21,807900000
2000-05-19,1437.21,1437.21,1401.74,1406.95,853700000
2000-05-22,1406.95,1410.55,1368.73,1400.72,869000000
2000-05-23,1400.72,1403.77,1373.43,1373.86,869900000
2000-05-24,1373.86,1401.75,1361.09,1399.05,1152300000
2000-05-25,1399.05,1411.65,1373.93,1381.52,984500000
2000-05-26,1381.52,1391.42,1369.75,1378.02,722600000
2000-05-30,1378.02,1422.45,1378.02,1422.45,844200000
2000-05-31,1422.44,1434.49,1415.5,1420.6,960500000
2000-06-01,1420.6,1448.81,1420.6,1448.81,960100000
2000-06-02,1448.81,1483.23,1448.81,1477.26,1162400000
2000-06-05,1477.26,1477.28,1464.68,1467.63,838600000
2000-06-06,1467.63,1471.36,1454.74,1457.84,950100000
2000-06-07,1457.84,1474.64,1455.06,1471.36,854600000
2000-06-08,1471.36,1475.65,1456.49,1461.67,854300000
2000-06-09,1461.67,1472.67,1454.96,1456.95,786000000
2000-06-12,1456.95,1462.93,1445.99,1446,774100000
2000-06-13,1446,1470.42,1442.38,1469.44,935900000
2000-06-14,1469.44,1483.62,1467.71,1470.54,929700000
2000-06-15,1470.54,1482.04,1464.62,1478.73,1011400000
2000-06-16,1478.73,1480.77,1460.42,1464.46,1250800000
2000-06-19,1464.46,1488.93,1459.05,1486,921700000
2000-06-20,1486,1487.32,1470.18,1475.95,1031500000
2000-06-21,1475.95,1482.19,1468,1479.13,1009600000
2000-06-22,1479.13,1479.13,1448.03,1452.18,1022700000
2000-06-23,1452.18,1459.94,1438.31,1441.48,847600000
2000-06-26,1441.48,1459.66,1441.48,1455.31,889000000
2000-06-27,1455.31,1463.35,1450.55,1450.55,1042500000
2000-06-28,1450.55,1467.63,1450.55,1454.82,1095100000
2000-06-29,1454.82,1455.14,1434.63,1442.39,1110900000
2000-06-30,1442.39,1454.68,1438.71,1454.6,1459700000
2000-07-03,1454.6,1469.58,1450.85,1469.54,451900000
2000-07-05,1469.54,1469.54,1442.45,1446.23,1019300000
2000-07-06,1446.23,1461.65,1439.56,1456.67,947300000
2000-07-07,1456.67,1484.12,1456.67,1478.9,931700000
2000-07-10,1478.9,1486.56,1474.76,1475.62,838700000
2000-07-11,1475.62,1488.77,1470.48,1480.88,980500000
2000-07-12,1480.88,1497.69,1480.88,1492.92,1001200000
2000-07-13,1492.92,1501.39,1489.65,1495.84,1026800000
2000-07-14,1495.84,1509.99,1494.56,1509.98,960600000
2000-07-17,1509.98,1517.32,1505.26,1510.49,906000000
2000-07-18,1510.49,1510.49,1491.35,1493.74,908300000
2000-07-19,1493.74,1495.63,1479.92,1481.96,909400000
2000-07-20,1481.96,1501.92,1481.96,1495.57,1064600000
2000-07-21,1495.57,1495.57,1477.91,1480.19,968300000
2000-07-24,1480.19,1485.88,1463.8,1464.29,880300000
2000-07-25,1464.29,1476.23,1464.29,1474.47,969400000
2000-07-26,1474.47,1474.47,1452.42,1452.42,1235800000
2000-07-27,1452.42,1464.91,1445.33,1449.62,1156400000
2000-07-28,1449.62,1456.68,1413.89,1419.89,980000000
2000-07-31,1419.89,1437.65,1418.71,1430.83,952600000
2000-08-01,1430.83,1443.54,1428.96,1438.1,938700000
2000-08-02,1438.1,1451.59,1433.49,1438.7,994500000
2000-08-03,1438.7,1454.19,1425.43,1452.56,1095600000
2000-08-04,1452.56,1462.93,1451.31,1462.93,956000000
2000-08-07,1462.93,1480.8,1460.72,1479.32,854800000
2000-08-08,1479.32,1484.52,1472.61,1482.8,992200000
2000-08-09,1482.8,1490.33,1471.16,1472.87,1054000000
2000-08-10,1472.87,1475.15,1459.89,1460.25,940800000
2000-08-11,1460.25,1475.72,1453.06,1471.84,835500000
2000-08-14,1471.84,1491.64,1468.56,1491.56,783800000
2000-08-15,1491.56,1493.12,1482.74,1484.43,895900000
2000-08-16,1484.43,1496.09,1475.74,1479.85,929800000
2000-08-17,1479.85,1499.32,1479.85,1496.07,922400000
2000-08-18,1496.07,1499.47,1488.99,1491.72,821400000
2000-08-21,1491.72,1502.84,1491.13,1499.48,731600000
2000-08-22,1499.48,1508.45,1497.42,1498.13,818800000
2000-08-23,1498.13,1507.2,1489.52,1505.97,871000000
2000-08-24,1505.97,1511.16,1501.25,1508.31,837100000
2000-08-25,1508.31,1513.47,1505.09,1506.45,685600000
2000-08-28,1506.45,1523.95,1506.45,1514.09,733600000
2000-08-29,1514.09,1514.81,1505.46,1509.84,795600000
2000-08-30,1509.84,1510.49,1500.09,1502.59,818400000
2000-08-31,1502.59,1525.21,1502.59,1517.68,1056600000
2000-09-01,1517.68,1530.09,1515.53,1520.77,767700000
2000-09-05,1520.77,1520.77,1504.21,1507.08,838500000
2000-09-06,1507.08,1512.61,1492.12,1492.25,995100000
2000-09-07,1492.25,1505.34,1492.25,1502.51,985500000
2000-09-08,1502.51,1502.51,1489.88,1494.5,961000000
2000-09-11,1494.5,1506.76,1483.01,1489.26,899300000
2000-09-12,1489.26,1496.93,1479.67,1481.99,991200000
2000-09-13,1481.99,1487.45,1473.61,1484.91,1068300000
2000-09-14,1484.91,1494.16,1476.73,1480.87,1014000000
2000-09-15,1480.87,1480.96,1460.22,1465.81,1268400000
2000-09-18,1465.81,1467.77,1441.92,1444.51,962500000
2000-09-19,1444.51,1461.16,1444.51,1459.9,1024900000
2000-09-20,1459.9,1460.49,1430.95,1451.34,1104000000
2000-09-21,1451.34,1452.77,1436.3,1449.05,1105400000
2000-09-22,1449.05,1449.05,1421.88,1448.72,1185500000
2000-09-25,1448.72,1457.42,1435.93,1439.03,982400000
2000-09-26,1439.03,1448.04,1425.25,1427.21,1106600000
2000-09-27,1427.21,1437.22,1419.44,1426.57,1174700000
2000-09-28,1426.57,1461.69,1425.78,1458.29,1206200000
2000-09-29,1458.29,1458.29,1436.29,1436.51,1197100000
2000-10-02,1436.52,1445.6,1429.83,1436.23,1051200000
2000-10-03,1436.23,1454.82,1425.28,1426.46,1098100000
2000-10-04,1426.46,1439.99,1416.31,1434.32,1167400000
2000-10-05,1434.32,1444.17,1431.8,1436.28,1176100000
2000-10-06,1436.28,1443.3,1397.06,1408.99,1150100000
2000-10-09,1408.99,1409.69,1392.48,1402.03,716600000
2000-10-10,1402.03,1408.83,1383.85,1387.02,1044000000
2000-10-11,1387.02,1387.02,1349.67,1364.59,1387500000
2000-10-12,1364.59,1374.93,1328.06,1329.78,1388600000
2000-10-13,1329.78,1374.17,1327.08,1374.17,1223900000
2000-10-16,1374.17,1379.48,1365.06,1374.62,1005400000
2000-10-17,1374.62,1380.99,1342.34,1349.97,1161500000
2000-10-18,1349.97,1356.65,1305.79,1342.13,1441700000
2000-10-19,1342.13,1389.93,1342.13,1388.76,1297900000
2000-10-20,1388.76,1408.47,1382.19,1396.93,1177400000
2000-10-23,1396.93,1406.96,1387.75,1395.78,1046800000
2000-10-24,1395.78,1415.64,1388.13,1398.13,1158600000
2000-10-25,1398.13,1398.13,1362.21,1364.9,1315600000
2000-10-26,1364.9,1372.72,1337.81,1364.44,1303800000
2000-10-27,1364.44,1384.57,1364.13,1379.58,1086300000
2000-10-30,1379.58,1406.36,1376.86,1398.66,1186500000
2000-10-31,1398.66,1432.22,1398.66,1429.4,1366400000
2000-11-01,1429.4,1429.6,1410.45,1421.22,1206800000
2000-11-02,1421.22,1433.4,1421.22,1428.32,1167700000
2000-11-03,1428.32,1433.21,1420.92,1426.69,997700000
2000-11-06,1428.76,1438.46,1427.72,1432.19,930900000
2000-11-07,1432.19,1436.22,1423.26,1431.87,880900000
2000-11-08,1431.87,1437.28,1408.78,1409.28,909300000
2000-11-09,1409.28,1409.28,1369.68,1400.14,1111000000
2000-11-10,1400.14,1400.14,1365.97,1365.98,962500000
2000-11-13,1365.98,1365.98,1328.62,1351.26,1129300000
2000-11-14,1351.26,1390.06,1351.26,1382.95,1118800000
2000-11-15,1382.95,1395.96,1374.75,1389.81,1066800000
2000-11-16,1389.81,1394.76,1370.39,1372.32,956300000
2000-11-17,1372.32,1384.85,1355.55,1367.72,1070400000
2000-11-20,1367.72,1367.72,1341.67,1342.62,955800000
2000-11-21,1342.62,1355.87,1333.62,1347.35,1137100000
2000-11-22,1347.35,1347.35,1321.89,1322.36,963200000
2000-11-24,1322.36,1343.83,1322.36,1341.77,404870000
2000-11-27,1341.77,1362.5,1341.77,1348.97,946100000
2000-11-28,1348.97,1358.81,1334.97,1336.09,1028200000
2000-11-29,1336.09,1352.38,1329.28,1341.93,402100000
2000-11-30,1341.91,1341.91,1294.9,1314.95,1186530000
2000-12-01,1314.95,1334.67,1307.02,1315.23,1195200000
2000-12-04,1315.18,1332.06,1310.23,1324.97,1103000000
2000-12-05,1324.97,1376.56,1324.97,1376.54,900300000
2000-12-06,1376.54,1376.54,1346.15,1351.46,1399300000
2000-12-07,1351.46,1353.5,1339.26,1343.55,1128000000
2000-12-08,1343.55,1380.33,1343.55,1369.89,1358300000
2000-12-11,1369.89,1389.05,1364.14,1380.2,1202400000
2000-12-12,1380.2,1380.27,1370.27,1371.18,1083400000
2000-12-13,1371.18,1385.82,1358.48,1359.99,1195100000
2000-12-14,1359.99,1359.99,1340.48,1340.93,1061300000
2000-12-15,1340.93,1340.93,1305.38,1312.15,1561100000
2000-12-18,1312.15,1332.32,1312.15,1322.74,1189900000
2000-12-19,1322.96,1346.44,1305.2,1305.6,1324900000
2000-12-20,1305.6,1305.6,1261.16,1264.74,1421600000
2000-12-21,1264.74,1285.31,1254.07,1274.86,1449900000
2000-12-22,1274.86,1305.97,1274.86,1305.95,1087100000
2000-12-26,1305.97,1315.94,1301.64,1315.19,806500000
2000-12-27,1315.19,1332.03,1310.96,1328.92,1092700000
2000-12-28,1328.92,1335.93,1325.78,1334.22,1015300000
2000-12-29,1334.22,1340.1,1317.51,1320.28,1035500000
2001-01-02,1320.28,1320.28,1276.05,1283.27,1129400000
2001-01-03,1283.27,1347.76,1274.62,1347.56,1880700000
2001-01-04,1347.56,1350.24,1329.14,1333.34,2131000000
2001-01-05,1333.34,1334.77,1294.95,1298.35,1430800000
2001-01-08,1298.35,1298.35,1276.29,1295.86,1115500000
2001-01-09,1295.86,1311.72,1295.14,1300.8,1191300000
2001-01-10,1300.8,1313.76,1287.28,1313.27,1296500000
2001-01-11,1313.27,1332.19,1309.72,1326.82,1411200000
2001-01-12,1326.82,1333.21,1311.59,1318.55,1276000000
2001-01-16,1318.32,1327.81,1313.33,1326.65,1205700000
2001-01-17,1326.65,1346.92,1325.41,1329.47,1349100000
2001-01-18,1329.89,1352.71,1327.41,1347.97,1445000000
2001-01-19,1347.97,1354.55,1336.74,1342.54,1407800000
2001-01-22,1342.54,1353.62,1333.84,1342.9,1164000000
2001-01-23,1342.9,1362.9,1339.63,1360.4,1232600000
2001-01-24,1360.4,1369.75,1357.28,1364.3,1309000000
2001-01-25,1364.3,1367.35,1354.63,1357.51,1258000000
2001-01-26,1357.51,1357.51,1342.75,1354.95,1098000000
2001-01-29,1354.92,1365.54,1350.36,1364.17,1053100000
2001-01-30,1364.17,1375.68,1356.2,1373.73,1149800000
2001-01-31,1373.73,1383.37,1364.66,1366.01,1295300000
2001-02-01,1366.01,1373.5,1359.34,1373.47,1118800000
2001-02-02,1373.47,1376.38,1348.72,1349.47,1048400000
2001-02-05,1349.47,1354.56,1344.48,1354.31,1013000000
2001-02-06,1354.31,1363.55,1350.04,1352.26,1059600000
2001-02-07,1352.26,1352.26,1334.26,1340.89,1158300000
2001-02-08,1341.1,1350.32,1332.42,1332.53,1107200000
2001-02-09,1332.53,1332.53,1309.98,1314.76,1075500000
2001-02-12,1314.76,1330.96,1313.64,1330.31,1039100000
2001-02-13,1330.31,1336.62,1317.51,1318.8,1075200000
2001-02-14,1318.8,1320.73,1304.72,1315.92,1150300000
2001-02-15,1315.92,1331.29,1315.92,1326.61,1153700000
2001-02-16,1326.61,1326.61,1293.18,1301.53,1257200000
2001-02-20,1301.53,1307.16,1278.44,1278.94,1112200000
2001-02-21,1278.94,1282.97,1253.16,1255.27,1208500000
2001-02-22,1255.27,1259.94,1228.33,1252.82,1365900000
2001-02-23,1252.82,1252.82,1215.44,1245.86,1231300000
2001-02-26,1245.86,1267.69,1241.71,1267.65,1130800000
2001-02-27,1267.65,1272.76,1252.26,1257.94,1114100000
2001-02-28,1257.94,1263.47,1229.65,1239.94,1225300000
2001-03-01,1239.94,1241.36,1214.5,1241.23,1294900000
2001-03-02,1241.23,1251.01,1219.74,1234.18,1294000000
2001-03-05,1234.18,1242.55,1234.04,1241.41,929200000
2001-03-06,1241.41,1267.42,1241.41,1253.8,1091800000
2001-03-07,1253.8,1263.86,1253.8,1261.89,1132200000
2001-03-08,1261.89,1266.5,1257.6,1264.74,1114100000
2001-03-09,1264.74,1264.74,1228.42,1233.42,1085900000
2001-03-12,1233.42,1233.42,1176.78,1180.16,1229000000
2001-03-13,1180.16,1197.83,1171.5,1197.66,1360900000
2001-03-14,1197.66,1197.66,1155.35,1166.71,1397400000
2001-03-15,1166.71,1182.04,1166.71,1173.56,1259500000
2001-03-16,1173.56,1173.56,1148.64,1150.53,1543560000
2001-03-19,1150.53,1173.5,1147.18,1170.81,1126200000
2001-03-20,1170.81,1180.56,1142.19,1142.62,1235900000
2001-03-21,1142.62,1149.39,1118.74,1122.14,1346300000
2001-03-22,1122.14,1124.27,1081.19,1117.58,1723950000
2001-03-23,1117.58,1141.83,1117.58,1139.83,1364900000
2001-03-26,1139.83,1160.02,1139.83,1152.69,1114000000
2001-03-27,1152.69,1183.35,1150.96,1182.17,1314200000
2001-03-28,1182.17,1182.17,1147.83,1153.29,1333400000
2001-03-29,1153.29,1161.69,1136.26,1147.95,1234500000
2001-03-30,1147.95,1162.8,1143.83,1160.33,1280800000
2001-04-02,1160.33,1169.51,1137.51,1145.87,1254900000
2001-04-03,1145.87,1145.87,1100.19,1106.46,1386100000
2001-04-04,1106.46,1117.5,1091.99,1103.25,1425590000
2001-04-05,1103.25,1151.47,1103.25,1151.44,1368000000
2001-04-06,1151.44,1151.44,1119.29,1128.43,1266800000
2001-04-09,1128.43,1146.13,1126.38,1137.59,1062800000
2001-04-10,1137.59,1173.92,1137.59,1168.38,1349600000
2001-04-11,1168.38,1182.24,1160.26,1165.89,1290300000
2001-04-12,1165.89,1183.51,1157.73,1183.5,1102000000
2001-04-16,1183.5,1184.64,1167.38,1179.68,913900000
2001-04-17,1179.68,1192.25,1168.9,1191.81,1109600000
2001-04-18,1191.81,1248.42,1191.81,1238.16,1918900000
2001-04-19,1238.16,1253.71,1233.39,1253.69,1486800000
2001-04-20,1253.7,1253.7,1234.41,1242.98,1338700000
2001-04-23,1242.98,1242.98,1217.47,1224.36,1012600000
2001-04-24,1224.36,1233.54,1208.89,1209.47,1216500000
2001-04-25,1209.47,1232.36,1207.38,1228.75,1203600000
2001-04-26,1228.75,1248.3,1228.75,1234.52,1345200000
2001-04-27,1234.52,1253.07,1234.52,1253.05,1091300000
2001-04-30,1253.05,1269.3,1243.99,1249.46,1266800000
2001-05-01,1249.46,1266.47,1243.55,1266.44,1181300000
2001-05-02,1266.44,1272.93,1257.7,1267.43,1342200000
2001-05-03,1267.43,1267.43,1239.88,1248.58,1137900000
2001-05-04,1248.58,1267.51,1232,1266.61,1082100000
2001-05-07,1266.61,1270,1259.19,1263.51,949000000
2001-05-08,1266.71,1267.01,1253,1261.2,1006300000
2001-05-09,1261.2,1261.65,1247.83,1255.54,1132400000
2001-05-10,1255.54,1268.14,1254.56,1255.18,1056700000
2001-05-11,1255.18,1259.84,1240.79,1245.67,906200000
2001-05-14,1245.67,1249.68,1241.02,1248.92,858200000
2001-05-15,1248.92,1257.45,1245.36,1249.44,1071800000
2001-05-16,1249.44,1286.39,1243.02,1284.99,1405300000
2001-05-17,1284.99,1296.48,1282.65,1288.49,1355600000
2001-05-18,1288.49,1292.06,1281.15,1291.96,1130800000
2001-05-21,1291.96,1312.95,1287.87,1312.83,1174900000
2001-05-22,1312.83,1315.93,1306.89,1309.38,1260400000
2001-05-23,1309.38,1309.38,1288.7,1289.05,1134800000
2001-05-24,1289.05,1295.04,1281.22,1293.17,1100700000
2001-05-25,1293.17,1293.17,1276.42,1277.89,828100000
2001-05-29,1277.89,1278.42,1265.41,1267.93,1026000000
2001-05-30,1267.93,1267.93,1245.96,1248.08,1158600000
2001-05-31,1248.08,1261.91,1248.07,1255.82,1226600000
2001-06-01,1255.82,1265.34,1246.88,1260.67,1015000000
2001-06-04,1260.67,1267.17,1256.36,1267.11,836500000
2001-06-05,1267.11,1286.62,1267.11,1283.57,1116800000
2001-06-06,1283.57,1283.85,1269.01,1270.03,1061900000
2001-06-07,1270.03,1277.08,1265.08,1276.96,1089600000
